site_name,year_trt,trt,name,value
Abeokuta,2,Control,top_05_sum,94.99999999999999
Abeokuta,2,Control,top_08_sum,100
Abeokuta,2,Control,top_10_sum,100
Abeokuta,2,Control,top_15_sum,100
Abeokuta,2,Control,top_20_sum,100
Abeokuta,2,Control,top_30_sum,100
Abeokuta,2,Disturbance,top_05_sum,80
Abeokuta,2,Disturbance,top_08_sum,98.33333333333333
Abeokuta,2,Disturbance,top_10_sum,100
Abeokuta,2,Disturbance,top_15_sum,100
Abeokuta,2,Disturbance,top_20_sum,100
Abeokuta,2,Disturbance,top_30_sum,100
Abeokuta,2,NPK,top_05_sum,98.33333333333333
Abeokuta,2,NPK,top_08_sum,100
Abeokuta,2,NPK,top_10_sum,100
Abeokuta,2,NPK,top_15_sum,100
Abeokuta,2,NPK,top_20_sum,100
Abeokuta,2,NPK,top_30_sum,100
Abeokuta,2,NPK+Disturbance,top_05_sum,90
Abeokuta,2,NPK+Disturbance,top_08_sum,99.33333333333334
Abeokuta,2,NPK+Disturbance,top_10_sum,100.00000000000001
Abeokuta,2,NPK+Disturbance,top_15_sum,100.00000000000001
Abeokuta,2,NPK+Disturbance,top_20_sum,100.00000000000001
Abeokuta,2,NPK+Disturbance,top_30_sum,100.00000000000001
Agroscope Changins,0,Control,top_05_sum,64.9766182623677
Agroscope Changins,0,Control,top_08_sum,83.4358848141767
Agroscope Changins,0,Control,top_10_sum,86.14324390844202
Agroscope Changins,0,Control,top_15_sum,95.29904011813929
Agroscope Changins,0,Control,top_20_sum,98.7939945852818
Agroscope Changins,0,Control,top_30_sum,99.99999999999999
Agroscope Changins,0,Disturbance,top_05_sum,65.96618357487924
Agroscope Changins,0,Disturbance,top_08_sum,79.61352657004832
Agroscope Changins,0,Disturbance,top_10_sum,85.7729468599034
Agroscope Changins,0,Disturbance,top_15_sum,94.22705314009664
Agroscope Changins,0,Disturbance,top_20_sum,97.29468599033818
Agroscope Changins,0,Disturbance,top_30_sum,100.00000000000003
Agroscope Changins,0,NPK,top_05_sum,56.9916297390448
Agroscope Changins,0,NPK,top_08_sum,74.96307237813883
Agroscope Changins,0,NPK,top_10_sum,82.10241260462826
Agroscope Changins,0,NPK,top_15_sum,93.5499753815854
Agroscope Changins,0,NPK,top_20_sum,98.35056622353518
Agroscope Changins,0,NPK,top_30_sum,99.99999999999999
Agroscope Changins,0,NPK+Disturbance,top_05_sum,56.59922928709056
Agroscope Changins,0,NPK+Disturbance,top_08_sum,73.94026974951831
Agroscope Changins,0,NPK+Disturbance,top_10_sum,81.16570327552986
Agroscope Changins,0,NPK+Disturbance,top_15_sum,91.7630057803468
Agroscope Changins,0,NPK+Disturbance,top_20_sum,97.10982658959536
Agroscope Changins,0,NPK+Disturbance,top_30_sum,99.95183044315989
Agroscope Changins,0,NPK_Cessation,top_05_sum,67.79227423893579
Agroscope Changins,0,NPK_Cessation,top_08_sum,82.11818879508826
Agroscope Changins,0,NPK_Cessation,top_10_sum,86.85085699667434
Agroscope Changins,0,NPK_Cessation,top_15_sum,94.19288820670248
Agroscope Changins,0,NPK_Cessation,top_20_sum,98.05576873880787
Agroscope Changins,0,NPK_Cessation,top_30_sum,99.99999999999997
Agroscope Changins,1,Control,top_05_sum,73.3502538071066
Agroscope Changins,1,Control,top_08_sum,85.02538071065992
Agroscope Changins,1,Control,top_10_sum,85.02538071065992
Agroscope Changins,1,Control,top_15_sum,95.68527918781726
Agroscope Changins,1,Control,top_20_sum,98.09644670050763
Agroscope Changins,1,Control,top_30_sum,100.00000000000001
Agroscope Changins,1,Disturbance,top_05_sum,56.52947154471545
Agroscope Changins,1,Disturbance,top_08_sum,75.58434959349593
Agroscope Changins,1,Disturbance,top_10_sum,83.71443089430895
Agroscope Changins,1,Disturbance,top_15_sum,92.86077235772358
Agroscope Changins,1,Disturbance,top_20_sum,97.1798780487805
Agroscope Changins,1,Disturbance,top_30_sum,99.99999999999999
Agroscope Changins,1,NPK,top_05_sum,63.91625615763547
Agroscope Changins,1,NPK,top_08_sum,77.09359605911331
Agroscope Changins,1,NPK,top_10_sum,84.23645320197045
Agroscope Changins,1,NPK,top_15_sum,94.45812807881774
Agroscope Changins,1,NPK,top_20_sum,98.89162561576357
Agroscope Changins,1,NPK,top_30_sum,100.00000000000003
Agroscope Changins,1,NPK+Disturbance,top_05_sum,73.1090311156084
Agroscope Changins,1,NPK+Disturbance,top_08_sum,80.4452314697698
Agroscope Changins,1,NPK+Disturbance,top_10_sum,88.03440424993677
Agroscope Changins,1,NPK+Disturbance,top_15_sum,93.22033898305085
Agroscope Changins,1,NPK+Disturbance,top_20_sum,98.05211231975716
Agroscope Changins,1,NPK+Disturbance,top_30_sum,100.00000000000003
Agroscope Changins,1,NPK_Cessation,top_05_sum,73.52178423236514
Agroscope Changins,1,NPK_Cessation,top_08_sum,82.85788381742738
Agroscope Changins,1,NPK_Cessation,top_10_sum,87.78526970954356
Agroscope Changins,1,NPK_Cessation,top_15_sum,94.65767634854771
Agroscope Changins,1,NPK_Cessation,top_20_sum,98.67738589211616
Agroscope Changins,1,NPK_Cessation,top_30_sum,99.99999999999997
Agroscope Changins,2,Control,top_05_sum,72.93333333333332
Agroscope Changins,2,Control,top_08_sum,82.39999999999999
Agroscope Changins,2,Control,top_10_sum,87.46666666666667
Agroscope Changins,2,Control,top_15_sum,94.66666666666666
Agroscope Changins,2,Control,top_20_sum,98.93333333333331
Agroscope Changins,2,Control,top_30_sum,99.99999999999999
Agroscope Changins,2,Disturbance,top_05_sum,76.48809523809526
Agroscope Changins,2,Disturbance,top_08_sum,81.99404761904763
Agroscope Changins,2,Disturbance,top_10_sum,85.86309523809526
Agroscope Changins,2,Disturbance,top_15_sum,92.70833333333334
Agroscope Changins,2,Disturbance,top_20_sum,98.06547619047618
Agroscope Changins,2,Disturbance,top_30_sum,99.99999999999997
Agroscope Changins,2,NPK,top_05_sum,85.96938775510203
Agroscope Changins,2,NPK,top_08_sum,92.09183673469389
Agroscope Changins,2,NPK,top_10_sum,95.02551020408163
Agroscope Changins,2,NPK,top_15_sum,98.85204081632651
Agroscope Changins,2,NPK,top_20_sum,99.87244897959181
Agroscope Changins,2,NPK,top_30_sum,99.99999999999997
Agroscope Changins,2,NPK+Disturbance,top_05_sum,81.0693641618497
Agroscope Changins,2,NPK+Disturbance,top_08_sum,88.8728323699422
Agroscope Changins,2,NPK+Disturbance,top_10_sum,91.76300578034683
Agroscope Changins,2,NPK+Disturbance,top_15_sum,96.96531791907513
Agroscope Changins,2,NPK+Disturbance,top_20_sum,99.71098265895952
Agroscope Changins,2,NPK+Disturbance,top_30_sum,99.99999999999997
Agroscope Changins,2,NPK_Cessation,top_05_sum,85.98382749326144
Agroscope Changins,2,NPK_Cessation,top_08_sum,92.99191374663071
Agroscope Changins,2,NPK_Cessation,top_10_sum,96.2264150943396
Agroscope Changins,2,NPK_Cessation,top_15_sum,98.1132075471698
Agroscope Changins,2,NPK_Cessation,top_20_sum,99.86522911051212
Agroscope Changins,2,NPK_Cessation,top_30_sum,99.99999999999999
Agroscope Changins,3,Control,top_05_sum,76.64141414141415
Agroscope Changins,3,Control,top_08_sum,83.7121212121212
Agroscope Changins,3,Control,top_10_sum,87.24747474747473
Agroscope Changins,3,Control,top_15_sum,92.29797979797976
Agroscope Changins,3,Control,top_20_sum,97.09595959595956
Agroscope Changins,3,Control,top_30_sum,99.99999999999994
Agroscope Changins,3,Disturbance,top_05_sum,80.30495552731891
Agroscope Changins,3,Disturbance,top_08_sum,84.75222363405334
Agroscope Changins,3,Disturbance,top_10_sum,88.31003811944089
Agroscope Changins,3,Disturbance,top_15_sum,95.04447268106732
Agroscope Changins,3,Disturbance,top_20_sum,98.85641677255397
Agroscope Changins,3,Disturbance,top_30_sum,99.99999999999997
Agroscope Changins,3,NPK,top_05_sum,85.10101010101009
Agroscope Changins,3,NPK,top_08_sum,90.27777777777776
Agroscope Changins,3,NPK,top_10_sum,94.19191919191915
Agroscope Changins,3,NPK,top_15_sum,98.61111111111106
Agroscope Changins,3,NPK,top_20_sum,99.99999999999994
Agroscope Changins,3,NPK,top_30_sum,99.99999999999994
Agroscope Changins,3,NPK+Disturbance,top_05_sum,77.91005291005291
Agroscope Changins,3,NPK+Disturbance,top_08_sum,85.58201058201058
Agroscope Changins,3,NPK+Disturbance,top_10_sum,88.62433862433862
Agroscope Changins,3,NPK+Disturbance,top_15_sum,94.44444444444444
Agroscope Changins,3,NPK+Disturbance,top_20_sum,98.54497354497356
Agroscope Changins,3,NPK+Disturbance,top_30_sum,100
Agroscope Changins,3,NPK_Cessation,top_05_sum,86.11825192802056
Agroscope Changins,3,NPK_Cessation,top_08_sum,92.03084832904884
Agroscope Changins,3,NPK_Cessation,top_10_sum,94.98714652956298
Agroscope Changins,3,NPK_Cessation,top_15_sum,98.84318766066833
Agroscope Changins,3,NPK_Cessation,top_20_sum,99.48586118251924
Agroscope Changins,3,NPK_Cessation,top_30_sum,99.99999999999997
Ainsdale Dune Slacks,-1,Control,top_05_sum,87.22691755700845
Ainsdale Dune Slacks,-1,Control,top_08_sum,92.80816456705469
Ainsdale Dune Slacks,-1,Control,top_10_sum,95.35959177164726
Ainsdale Dune Slacks,-1,Control,top_15_sum,99.2026789985648
Ainsdale Dune Slacks,-1,Control,top_20_sum,99.99999999999997
Ainsdale Dune Slacks,-1,Control,top_30_sum,99.99999999999997
Ainsdale Dune Slacks,-1,Disturbance,top_05_sum,81.92592592592592
Ainsdale Dune Slacks,-1,Disturbance,top_08_sum,93.33333333333331
Ainsdale Dune Slacks,-1,Disturbance,top_10_sum,95.25925925925924
Ainsdale Dune Slacks,-1,Disturbance,top_15_sum,98.96296296296295
Ainsdale Dune Slacks,-1,Disturbance,top_20_sum,99.99999999999999
Ainsdale Dune Slacks,-1,Disturbance,top_30_sum,99.99999999999999
Ainsdale Dune Slacks,0,Control,top_05_sum,80.12610009194799
Ainsdale Dune Slacks,0,Control,top_08_sum,91.02850387495076
Ainsdale Dune Slacks,0,Control,top_10_sum,95.12675686326023
Ainsdale Dune Slacks,0,Control,top_15_sum,99.14619729410221
Ainsdale Dune Slacks,0,Control,top_20_sum,99.9474582950217
Ainsdale Dune Slacks,0,Control,top_30_sum,100.00000000000004
Ainsdale Dune Slacks,0,Disturbance,top_05_sum,78.41016628362848
Ainsdale Dune Slacks,0,Disturbance,top_08_sum,92.53751520886844
Ainsdale Dune Slacks,0,Disturbance,top_10_sum,96.79599837772068
Ainsdale Dune Slacks,0,Disturbance,top_15_sum,99.24293632553737
Ainsdale Dune Slacks,0,Disturbance,top_20_sum,99.78369609301065
Ainsdale Dune Slacks,0,Disturbance,top_30_sum,99.99999999999997
Ainsdale Dune Slacks,1,Control,top_05_sum,70.59748427672956
Ainsdale Dune Slacks,1,Control,top_08_sum,84.27672955974843
Ainsdale Dune Slacks,1,Control,top_10_sum,89.93710691823901
Ainsdale Dune Slacks,1,Control,top_15_sum,96.38364779874212
Ainsdale Dune Slacks,1,Control,top_20_sum,98.27044025157232
Ainsdale Dune Slacks,1,Control,top_30_sum,100.00000000000001
Ainsdale Dune Slacks,1,Disturbance,top_05_sum,64.70588235294117
Ainsdale Dune Slacks,1,Disturbance,top_08_sum,77.50865051903115
Ainsdale Dune Slacks,1,Disturbance,top_10_sum,82.17993079584775
Ainsdale Dune Slacks,1,Disturbance,top_15_sum,90.83044982698961
Ainsdale Dune Slacks,1,Disturbance,top_20_sum,96.02076124567472
Ainsdale Dune Slacks,1,Disturbance,top_30_sum,100
Ainsdale Dune Slacks,2,Control,top_05_sum,73.6318407960199
Ainsdale Dune Slacks,2,Control,top_08_sum,89.6766169154229
Ainsdale Dune Slacks,2,Control,top_10_sum,93.65671641791046
Ainsdale Dune Slacks,2,Control,top_15_sum,98.88059701492537
Ainsdale Dune Slacks,2,Control,top_20_sum,98.88059701492537
Ainsdale Dune Slacks,2,Control,top_30_sum,99.99999999999999
Ainsdale Dune Slacks,2,Disturbance,top_05_sum,76.79324894514768
Ainsdale Dune Slacks,2,Disturbance,top_08_sum,88.18565400843882
Ainsdale Dune Slacks,2,Disturbance,top_10_sum,93.24894514767932
Ainsdale Dune Slacks,2,Disturbance,top_15_sum,100.00000000000001
Ainsdale Dune Slacks,2,Disturbance,top_20_sum,100.00000000000001
Ainsdale Dune Slacks,2,Disturbance,top_30_sum,100.00000000000001
Algaida,0,Control,top_05_sum,87.62886597938144
Algaida,0,Control,top_08_sum,94.84536082474227
Algaida,0,Control,top_10_sum,96.90721649484536
Algaida,0,Control,top_15_sum,100.00000000000003
Algaida,0,Control,top_20_sum,100.00000000000003
Algaida,0,Control,top_30_sum,100.00000000000003
Algaida,0,Disturbance,top_05_sum,91.52542372881355
Algaida,0,Disturbance,top_08_sum,96.61016949152541
Algaida,0,Disturbance,top_10_sum,99.99999999999999
Algaida,0,Disturbance,top_15_sum,99.99999999999999
Algaida,0,Disturbance,top_20_sum,99.99999999999999
Algaida,0,Disturbance,top_30_sum,99.99999999999999
Algaida,0,NPK,top_05_sum,91.57509157509156
Algaida,0,NPK,top_08_sum,96.33699633699631
Algaida,0,NPK,top_10_sum,98.5347985347985
Algaida,0,NPK,top_15_sum,99.99999999999996
Algaida,0,NPK,top_20_sum,99.99999999999996
Algaida,0,NPK,top_30_sum,99.99999999999996
Algaida,0,NPK+Disturbance,top_05_sum,91.21338912133892
Algaida,0,NPK+Disturbance,top_08_sum,94.97907949790796
Algaida,0,NPK+Disturbance,top_10_sum,97.489539748954
Algaida,0,NPK+Disturbance,top_15_sum,100
Algaida,0,NPK+Disturbance,top_20_sum,100
Algaida,0,NPK+Disturbance,top_30_sum,100
Algaida,1,Control,top_05_sum,93.993993993994
Algaida,1,Control,top_08_sum,97.59759759759763
Algaida,1,Control,top_10_sum,99.39939939939943
Algaida,1,Control,top_15_sum,100.00000000000004
Algaida,1,Control,top_20_sum,100.00000000000004
Algaida,1,Control,top_30_sum,100.00000000000004
Algaida,1,Disturbance,top_05_sum,88.48484848484848
Algaida,1,Disturbance,top_08_sum,96.96969696969701
Algaida,1,Disturbance,top_10_sum,96.96969696969701
Algaida,1,Disturbance,top_15_sum,100.00000000000006
Algaida,1,Disturbance,top_20_sum,100.00000000000006
Algaida,1,Disturbance,top_30_sum,100.00000000000006
Algaida,1,NPK,top_05_sum,95.71734475374733
Algaida,1,NPK,top_08_sum,97.85867237687367
Algaida,1,NPK,top_10_sum,99.1434689507495
Algaida,1,NPK,top_15_sum,100.00000000000001
Algaida,1,NPK,top_20_sum,100.00000000000001
Algaida,1,NPK,top_30_sum,100.00000000000001
Algaida,1,NPK+Disturbance,top_05_sum,91.66666666666666
Algaida,1,NPK+Disturbance,top_08_sum,97.02380952380952
Algaida,1,NPK+Disturbance,top_10_sum,100.00000000000003
Algaida,1,NPK+Disturbance,top_15_sum,100.00000000000003
Algaida,1,NPK+Disturbance,top_20_sum,100.00000000000003
Algaida,1,NPK+Disturbance,top_30_sum,100.00000000000003
Algaida,1,NPK_Cessation,top_05_sum,95.67251461988303
Algaida,1,NPK_Cessation,top_08_sum,98.83040935672516
Algaida,1,NPK_Cessation,top_10_sum,99.2982456140351
Algaida,1,NPK_Cessation,top_15_sum,100.00000000000003
Algaida,1,NPK_Cessation,top_20_sum,100.00000000000003
Algaida,1,NPK_Cessation,top_30_sum,100.00000000000003
Algaida,2,Control,top_05_sum,97.26858877086494
Algaida,2,Control,top_08_sum,99.0895295902883
Algaida,2,Control,top_10_sum,99.99999999999997
Algaida,2,Control,top_15_sum,99.99999999999997
Algaida,2,Control,top_20_sum,99.99999999999997
Algaida,2,Control,top_30_sum,99.99999999999997
Algaida,2,Disturbance,top_05_sum,96.12903225806453
Algaida,2,Disturbance,top_08_sum,100.00000000000001
Algaida,2,Disturbance,top_10_sum,100.00000000000001
Algaida,2,Disturbance,top_15_sum,100.00000000000001
Algaida,2,Disturbance,top_20_sum,100.00000000000001
Algaida,2,Disturbance,top_30_sum,100.00000000000001
Algaida,2,NPK,top_05_sum,98.41479524438574
Algaida,2,NPK,top_08_sum,100.00000000000003
Algaida,2,NPK,top_10_sum,100.00000000000003
Algaida,2,NPK,top_15_sum,100.00000000000003
Algaida,2,NPK,top_20_sum,100.00000000000003
Algaida,2,NPK,top_30_sum,100.00000000000003
Algaida,2,NPK+Disturbance,top_05_sum,97.50623441396509
Algaida,2,NPK+Disturbance,top_08_sum,100.00000000000003
Algaida,2,NPK+Disturbance,top_10_sum,100.00000000000003
Algaida,2,NPK+Disturbance,top_15_sum,100.00000000000003
Algaida,2,NPK+Disturbance,top_20_sum,100.00000000000003
Algaida,2,NPK+Disturbance,top_30_sum,100.00000000000003
Algaida,2,NPK_Cessation,top_05_sum,97.84366576819407
Algaida,2,NPK_Cessation,top_08_sum,99.99999999999997
Algaida,2,NPK_Cessation,top_10_sum,99.99999999999997
Algaida,2,NPK_Cessation,top_15_sum,99.99999999999997
Algaida,2,NPK_Cessation,top_20_sum,99.99999999999997
Algaida,2,NPK_Cessation,top_30_sum,99.99999999999997
Algaida,3,Control,top_05_sum,91.7721518987342
Algaida,3,Control,top_08_sum,94.30379746835445
Algaida,3,Control,top_10_sum,97.15189873417725
Algaida,3,Control,top_15_sum,100.00000000000006
Algaida,3,Control,top_20_sum,100.00000000000006
Algaida,3,Control,top_30_sum,100.00000000000006
Algaida,3,Disturbance,top_05_sum,91.66666666666666
Algaida,3,Disturbance,top_08_sum,97.7272727272727
Algaida,3,Disturbance,top_10_sum,99.99999999999996
Algaida,3,Disturbance,top_15_sum,99.99999999999996
Algaida,3,Disturbance,top_20_sum,99.99999999999996
Algaida,3,Disturbance,top_30_sum,99.99999999999996
Algaida,3,NPK,top_05_sum,91.98717948717949
Algaida,3,NPK,top_08_sum,96.7948717948718
Algaida,3,NPK,top_10_sum,98.07692307692307
Algaida,3,NPK,top_15_sum,99.99999999999997
Algaida,3,NPK,top_20_sum,99.99999999999997
Algaida,3,NPK,top_30_sum,99.99999999999997
Algaida,3,NPK+Disturbance,top_05_sum,95.75163398692811
Algaida,3,NPK+Disturbance,top_08_sum,99.34640522875817
Algaida,3,NPK+Disturbance,top_10_sum,100.00000000000001
Algaida,3,NPK+Disturbance,top_15_sum,100.00000000000001
Algaida,3,NPK+Disturbance,top_20_sum,100.00000000000001
Algaida,3,NPK+Disturbance,top_30_sum,100.00000000000001
Algaida,3,NPK_Cessation,top_05_sum,89.30635838150289
Algaida,3,NPK_Cessation,top_08_sum,94.79768786127168
Algaida,3,NPK_Cessation,top_10_sum,98.5549132947977
Algaida,3,NPK_Cessation,top_15_sum,100.00000000000001
Algaida,3,NPK_Cessation,top_20_sum,100.00000000000001
Algaida,3,NPK_Cessation,top_30_sum,100.00000000000001
Algaida,4,Control,top_05_sum,94.56824512534817
Algaida,4,Control,top_08_sum,97.56267409470752
Algaida,4,Control,top_10_sum,98.74651810584957
Algaida,4,Control,top_15_sum,99.6518105849582
Algaida,4,Control,top_20_sum,99.99999999999997
Algaida,4,Control,top_30_sum,99.99999999999997
Algaida,4,Disturbance,top_05_sum,93.4968625213919
Algaida,4,Disturbance,top_08_sum,97.88933257273246
Algaida,4,Disturbance,top_10_sum,99.60068454078721
Algaida,4,Disturbance,top_15_sum,100
Algaida,4,Disturbance,top_20_sum,100
Algaida,4,Disturbance,top_30_sum,100
Algaida,4,NPK,top_05_sum,98.0228928199792
Algaida,4,NPK,top_08_sum,99.68782518210199
Algaida,4,NPK,top_10_sum,99.94797086368366
Algaida,4,NPK,top_15_sum,100
Algaida,4,NPK,top_20_sum,100
Algaida,4,NPK,top_30_sum,100
Algaida,4,NPK+Disturbance,top_05_sum,91.76269739650023
Algaida,4,NPK+Disturbance,top_08_sum,99.53051643192491
Algaida,4,NPK+Disturbance,top_10_sum,100.00000000000003
Algaida,4,NPK+Disturbance,top_15_sum,100.00000000000003
Algaida,4,NPK+Disturbance,top_20_sum,100.00000000000003
Algaida,4,NPK+Disturbance,top_30_sum,100.00000000000003
Algaida,4,NPK_Cessation,top_05_sum,96.66339548577037
Algaida,4,NPK_Cessation,top_08_sum,99.46025515210991
Algaida,4,NPK_Cessation,top_10_sum,99.95093228655543
Algaida,4,NPK_Cessation,top_15_sum,99.99999999999999
Algaida,4,NPK_Cessation,top_20_sum,99.99999999999999
Algaida,4,NPK_Cessation,top_30_sum,99.99999999999999
Archbold Biological Station,-1,Control,top_05_sum,88.73239436619718
Archbold Biological Station,-1,Control,top_08_sum,96.47887323943662
Archbold Biological Station,-1,Control,top_10_sum,98.94366197183099
Archbold Biological Station,-1,Control,top_15_sum,100
Archbold Biological Station,-1,Control,top_20_sum,100
Archbold Biological Station,-1,Control,top_30_sum,100
Archbold Biological Station,-1,Disturbance,top_05_sum,91.00346020761245
Archbold Biological Station,-1,Disturbance,top_08_sum,98.61591695501728
Archbold Biological Station,-1,Disturbance,top_10_sum,98.61591695501728
Archbold Biological Station,-1,Disturbance,top_15_sum,99.99999999999997
Archbold Biological Station,-1,Disturbance,top_20_sum,99.99999999999997
Archbold Biological Station,-1,Disturbance,top_30_sum,99.99999999999997
Archbold Biological Station,-1,NPK,top_05_sum,91.83673469387755
Archbold Biological Station,-1,NPK,top_08_sum,97.08454810495626
Archbold Biological Station,-1,NPK,top_10_sum,98.83381924198248
Archbold Biological Station,-1,NPK,top_15_sum,99.99999999999999
Archbold Biological Station,-1,NPK,top_20_sum,99.99999999999999
Archbold Biological Station,-1,NPK,top_30_sum,99.99999999999999
Archbold Biological Station,-1,NPK+Disturbance,top_05_sum,83.08157099697885
Archbold Biological Station,-1,NPK+Disturbance,top_08_sum,95.46827794561935
Archbold Biological Station,-1,NPK+Disturbance,top_10_sum,97.88519637462238
Archbold Biological Station,-1,NPK+Disturbance,top_15_sum,100.00000000000001
Archbold Biological Station,-1,NPK+Disturbance,top_20_sum,100.00000000000001
Archbold Biological Station,-1,NPK+Disturbance,top_30_sum,100.00000000000001
Archbold Biological Station,-1,NPK_Cessation,top_05_sum,76.27118644067797
Archbold Biological Station,-1,NPK_Cessation,top_08_sum,91.86440677966101
Archbold Biological Station,-1,NPK_Cessation,top_10_sum,91.86440677966101
Archbold Biological Station,-1,NPK_Cessation,top_15_sum,98.98305084745759
Archbold Biological Station,-1,NPK_Cessation,top_20_sum,99.99999999999997
Archbold Biological Station,-1,NPK_Cessation,top_30_sum,99.99999999999997
Archbold Biological Station,0,Control,top_05_sum,93.14079422382672
Archbold Biological Station,0,Control,top_08_sum,97.47292418772565
Archbold Biological Station,0,Control,top_10_sum,98.91696750902528
Archbold Biological Station,0,Control,top_15_sum,100.00000000000003
Archbold Biological Station,0,Control,top_20_sum,100.00000000000003
Archbold Biological Station,0,Control,top_30_sum,100.00000000000003
Archbold Biological Station,0,Disturbance,top_05_sum,92.80821917808218
Archbold Biological Station,0,Disturbance,top_08_sum,97.26027397260273
Archbold Biological Station,0,Disturbance,top_10_sum,99.65753424657532
Archbold Biological Station,0,Disturbance,top_15_sum,99.99999999999999
Archbold Biological Station,0,Disturbance,top_20_sum,99.99999999999999
Archbold Biological Station,0,Disturbance,top_30_sum,99.99999999999999
Archbold Biological Station,0,NPK,top_05_sum,95.29780564263322
Archbold Biological Station,0,NPK,top_08_sum,98.7460815047022
Archbold Biological Station,0,NPK,top_10_sum,100
Archbold Biological Station,0,NPK,top_15_sum,100
Archbold Biological Station,0,NPK,top_20_sum,100
Archbold Biological Station,0,NPK,top_30_sum,100
Archbold Biological Station,0,NPK+Disturbance,top_05_sum,89.93288590604027
Archbold Biological Station,0,NPK+Disturbance,top_08_sum,96.97986577181209
Archbold Biological Station,0,NPK+Disturbance,top_10_sum,98.32214765100673
Archbold Biological Station,0,NPK+Disturbance,top_15_sum,100
Archbold Biological Station,0,NPK+Disturbance,top_20_sum,100
Archbold Biological Station,0,NPK+Disturbance,top_30_sum,100
Archbold Biological Station,0,NPK_Cessation,top_05_sum,80.58608058608058
Archbold Biological Station,0,NPK_Cessation,top_08_sum,92.67399267399267
Archbold Biological Station,0,NPK_Cessation,top_10_sum,96.33699633699632
Archbold Biological Station,0,NPK_Cessation,top_15_sum,99.99999999999997
Archbold Biological Station,0,NPK_Cessation,top_20_sum,99.99999999999997
Archbold Biological Station,0,NPK_Cessation,top_30_sum,99.99999999999997
Archbold Biological Station,1,Control,top_05_sum,97.18875502008032
Archbold Biological Station,1,Control,top_08_sum,99.99999999999999
Archbold Biological Station,1,Control,top_10_sum,99.99999999999999
Archbold Biological Station,1,Control,top_15_sum,99.99999999999999
Archbold Biological Station,1,Control,top_20_sum,99.99999999999999
Archbold Biological Station,1,Control,top_30_sum,99.99999999999999
Archbold Biological Station,1,Disturbance,top_05_sum,93.81443298969072
Archbold Biological Station,1,Disturbance,top_08_sum,99.99999999999997
Archbold Biological Station,1,Disturbance,top_10_sum,99.99999999999997
Archbold Biological Station,1,Disturbance,top_15_sum,99.99999999999997
Archbold Biological Station,1,Disturbance,top_20_sum,99.99999999999997
Archbold Biological Station,1,Disturbance,top_30_sum,99.99999999999997
Archbold Biological Station,1,NPK,top_05_sum,96.41693811074917
Archbold Biological Station,1,NPK,top_08_sum,99.67426710097718
Archbold Biological Station,1,NPK,top_10_sum,99.99999999999997
Archbold Biological Station,1,NPK,top_15_sum,99.99999999999997
Archbold Biological Station,1,NPK,top_20_sum,99.99999999999997
Archbold Biological Station,1,NPK,top_30_sum,99.99999999999997
Archbold Biological Station,1,NPK+Disturbance,top_05_sum,76.85589519650655
Archbold Biological Station,1,NPK+Disturbance,top_08_sum,89.51965065502185
Archbold Biological Station,1,NPK+Disturbance,top_10_sum,95.19650655021836
Archbold Biological Station,1,NPK+Disturbance,top_15_sum,100.00000000000003
Archbold Biological Station,1,NPK+Disturbance,top_20_sum,100.00000000000003
Archbold Biological Station,1,NPK+Disturbance,top_30_sum,100.00000000000003
Archbold Biological Station,1,NPK_Cessation,top_05_sum,86.04651162790698
Archbold Biological Station,1,NPK_Cessation,top_08_sum,97.34219269102991
Archbold Biological Station,1,NPK_Cessation,top_10_sum,100
Archbold Biological Station,1,NPK_Cessation,top_15_sum,100
Archbold Biological Station,1,NPK_Cessation,top_20_sum,100
Archbold Biological Station,1,NPK_Cessation,top_30_sum,100
Archbold Biological Station,3,Control,top_05_sum,81.97674418604652
Archbold Biological Station,3,Control,top_08_sum,94.76744186046511
Archbold Biological Station,3,Control,top_10_sum,94.76744186046511
Archbold Biological Station,3,Control,top_15_sum,100
Archbold Biological Station,3,Control,top_20_sum,100
Archbold Biological Station,3,Control,top_30_sum,100
Archbold Biological Station,3,Disturbance,top_05_sum,95.80838323353295
Archbold Biological Station,3,Disturbance,top_08_sum,100
Archbold Biological Station,3,Disturbance,top_10_sum,100
Archbold Biological Station,3,Disturbance,top_15_sum,100
Archbold Biological Station,3,Disturbance,top_20_sum,100
Archbold Biological Station,3,Disturbance,top_30_sum,100
Archbold Biological Station,3,NPK,top_05_sum,92.34693877551021
Archbold Biological Station,3,NPK,top_08_sum,96.42857142857144
Archbold Biological Station,3,NPK,top_10_sum,100
Archbold Biological Station,3,NPK,top_15_sum,100
Archbold Biological Station,3,NPK,top_20_sum,100
Archbold Biological Station,3,NPK,top_30_sum,100
Archbold Biological Station,3,NPK+Disturbance,top_05_sum,90.94827586206897
Archbold Biological Station,3,NPK+Disturbance,top_08_sum,97.41379310344828
Archbold Biological Station,3,NPK+Disturbance,top_10_sum,99.56896551724138
Archbold Biological Station,3,NPK+Disturbance,top_15_sum,100
Archbold Biological Station,3,NPK+Disturbance,top_20_sum,100
Archbold Biological Station,3,NPK+Disturbance,top_30_sum,100
Archbold Biological Station,3,NPK_Cessation,top_05_sum,86.7132867132867
Archbold Biological Station,3,NPK_Cessation,top_08_sum,95.8041958041958
Archbold Biological Station,3,NPK_Cessation,top_10_sum,98.6013986013986
